make,model,model_year,gear,fuel_type,engine_cc,mileage_km,price (Rs.)
Toyota,Prius S Grade,2015,Automatic,Hybrid,1800,89000,4550000
Toyota,Aqua X Urban,2015,Automatic,Hybrid,1500,89000,4650000
Toyota,Prius,2014,Automatic,Hybrid,1800,89000,4825000
Toyota,Prius,2014,Automatic,Hybrid,1800,89000,4975000
Toyota,Axio,2015,Automatic,Petrol,1500,89000,5125000
Toyota,Allion,2010,Automatic,Petrol,1500,89000,5500000
Toyota,Premio F,2012,Automatic,Petrol,1500,89000,6400000
Toyota,Axio WXB,2017,Automatic,Hybrid,1500,89000,6600000
Toyota,Premio G Superior,2014,Automatic,Petrol,1500,89000,7400000
Toyota,Passo,2012,Automatic,Petrol,1000,89400,2930000
Toyota,Premio 260,2013,Automatic,Petrol,1500,89400,7080000
Toyota,Aqua,2012,Automatic,Hybrid,1500,89600,3195000
Toyota,Premio,2014,Automatic,Petrol,1500,89900,6225000
Toyota,Belta,2008,Automatic,Petrol,1300,89912,2825000
Toyota,Vitz,2007,Automatic,Petrol,1000,90000,2600000
Toyota,Vitz,2008,Automatic,Petrol,1000,90000,2850000
Toyota,Yaris,2007,Manual,Petrol,1300,90000,2850000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,90000,2900000
Toyota,Aqua,2012,Automatic,Petrol,1500,90000,2990000
Toyota,Prius,2008,Automatic,Hybrid,1800,90000,3010000
Toyota,Prius,2009,Automatic,Hybrid,1800,90000,3050000
Toyota,Prius,2010,Automatic,Hybrid,1800,90000,3200000
Toyota,Vitz,2007,Automatic,Petrol,1000,90000,3290000
Toyota,Aqua,2012,Automatic,Hybrid,1500,90000,3400000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,90000,3550000
Toyota,Aqua,2013,Automatic,Hybrid,1500,90000,3650000
Toyota,Prius,2011,Automatic,Hybrid,1800,90000,3825000
Toyota,Aqua G Grade,2013,Automatic,Hybrid,1500,90000,3975000
Toyota,Prius Alpha,2012,Automatic,Hybrid,1800,90000,4150000
Toyota,Vitz,2015,Automatic,Petrol,1000,90000,4490000
Toyota,Axio,2014,Automatic,Hybrid,1500,90000,4525000
Toyota,Axio,2014,Automatic,Hybrid,1500,90000,4700000
Toyota,Allion,2008,Automatic,Petrol,1500,90000,4900000
Toyota,Allion,2010,Automatic,Petrol,1500,90000,5450000
Toyota,Axio,2015,Automatic,Petrol,1500,90000,5750000
Toyota,Axio,2017,Automatic,Hybrid,1500,90000,5825000
Toyota,Premio G Superior,2010,Automatic,Petrol,1500,90000,5890000
Toyota,Premio G Superior,2010,Automatic,Petrol,1500,90000,5950000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,90000,7225000
Toyota,Allion,2011,Automatic,Petrol,1500,90080,5875000
Toyota,Aqua,2013,Automatic,Petrol,1500,90100,3400000
Toyota,Axio Fielder,2015,Automatic,Hybrid,1500,90255,4290000
Toyota,Prius,2007,Automatic,Hybrid,1800,91000,2900000
Toyota,Prius 20,2008,Automatic,Hybrid,1800,91000,2950000
Toyota,Aqua,2012,Automatic,Hybrid,1500,91000,3050000
Toyota,Prius 2nd Generation,2007,Automatic,Petrol,1800,91000,3100000
Toyota,Prius,2009,Automatic,Petrol,1800,91000,3250000
Toyota,Vitz,2009,Automatic,Petrol,1000,91000,3475000
Toyota,Belta,2009,Automatic,Petrol,1300,91000,3650000
Toyota,Aqua,2014,Automatic,Hybrid,1500,91000,3850000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,91000,3950000
Toyota,Prius,2012,Automatic,Petrol,1800,91000,3975000
Toyota,Prius,2011,Automatic,Hybrid,1800,91000,4150000
Toyota,Prius,2013,Automatic,Petrol,1800,91000,4475000
Toyota,Axio G Grade,2014,Automatic,Hybrid,1500,91000,4825000
Toyota,Axio,2015,Automatic,Petrol,1500,91000,4900000
Toyota,SAI,2011,Automatic,Hybrid,2400,91000,5850000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,91000,7190000
Toyota,Vitz,2007,Automatic,Petrol,1000,91500,3200000
Toyota,Vitz,2008,Automatic,Petrol,1000,92000,2715000
Toyota,Vitz,2007,Automatic,Petrol,1000,92000,2950000
Toyota,IST,2003,Automatic,Petrol,1300,92000,2965000
Toyota,Aqua,2012,Automatic,Petrol,1500,92000,2990000
Toyota,Aqua S Grade,2012,Automatic,Petrol,1500,92000,3025000
Toyota,Aqua S Grade,2013,Automatic,Petrol,1500,92000,3125000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,92000,3185000
Toyota,Belta,2010,Automatic,Petrol,1300,92000,3570000
Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,92000,3575000
Toyota,Aqua,2013,Automatic,Hybrid,1500,92000,3700000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,92000,3750000
Toyota,Prius,2011,Automatic,Hybrid,1800,92000,3750000
Toyota,Prius,2010,Automatic,Hybrid,1800,92000,3750000
Toyota,Aqua,2013,Automatic,Petrol,1500,92000,3800000
Toyota,Aqua,2014,Automatic,Hybrid,1500,92000,3970000
Toyota,Allion 240,2004,Automatic,Petrol,1500,92000,3975000
Toyota,Prius,2009,Automatic,Hybrid,1800,92000,3975000
Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,92000,3985000
Toyota,Axio,2008,Automatic,Hybrid,1500,92000,4185000
Toyota,Axio,2008,Automatic,Petrol,1500,92000,4190000
Toyota,Aqua G Sport,2013,Automatic,Hybrid,1500,92000,4200000
Toyota,Aqua S Grade,2015,Automatic,Hybrid,1500,92000,4340000
Toyota,Prius S Touring,2014,Automatic,Hybrid,1800,92000,4500000
Toyota,Axio,2013,Automatic,Hybrid,1500,92000,4535000
Toyota,Axio G Grade,2011,Automatic,Petrol,1500,92000,4690000
Toyota,Allion ,2006,Automatic,Petrol,1500,92000,4775000
Toyota,Axio,2015,Automatic,Hybrid,1500,92000,5000000
Toyota,Allion 260,2009,Automatic,Petrol,1500,92000,5150000
Toyota,Allion,2010,Automatic,Petrol,1500,92000,5525000
Toyota,Vitz,2008,Automatic,Petrol,1000,92158,3395000
Toyota,Axio,2014,Automatic,Hybrid,1500,92200,4475000
Toyota,Vitz,2007,Automatic,Petrol,1000,92500,2800000
Toyota,Allion,2010,Automatic,Petrol,1500,92700,5650000
Toyota,Soluna,2000,Manual,Petrol,1500,92813,1650000
Toyota,Prius Alpha,2013,Automatic,Petrol,1800,92900,4190000
Toyota,Passo,2008,Automatic,Petrol,1000,93000,2175000
Toyota,Vitz,2007,Automatic,Petrol,1000,93000,2750000
Toyota,Aqua S Grade,2012,Automatic,Petrol,1500,93000,3350000
Toyota,Prius S Grade,2011,Automatic,Hybrid,1800,93000,3575000
Toyota,Corolla 141,2008,Automatic,Petrol,1600,93000,3675000
Toyota,Prius,2012,Automatic,Petrol,1800,93000,4450000
Toyota,Aqua X Urban,2015,Automatic,Petrol,1500,93000,4690000
Toyota,Prius,2013,Automatic,Hybrid,1800,93000,4850000
Toyota,Allion,2009,Automatic,Petrol,1500,93000,4900000
Toyota,Prius G Sport,2013,Automatic,Hybrid,1800,93000,5500000
Toyota,Premio,2011,Automatic,Petrol,1500,93000,5590000
Toyota,Axio X Grade,2016,Automatic,Hybrid,1500,93000,5750000
Toyota,Premio,2013,Automatic,Petrol,1500,93000,6200000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,93000,7350000
Toyota,Belta,2010,Automatic,Petrol,1300,93100,3090000
Toyota,Vios,2004,Automatic,Petrol,1500,93500,2850000
Toyota,Aqua,2013,Automatic,Hybrid,1500,94000,2850000
Toyota,Vitz,2008,Automatic,Petrol,1000,94000,3000000
Toyota,Vitz,2008,Automatic,Petrol,1000,94000,3380000
Toyota,GP5 S Grade,2014,Automatic,Petrol,1500,94000,3875000
Toyota,Axio,2014,Automatic,Hybrid,1500,94000,4450000
Toyota,Allion 260,2007,Automatic,Petrol,1500,94000,4600000
Toyota,Prius,2011,Automatic,Hybrid,1800,94008,3650000
Toyota,Vitz,2010,Automatic,Petrol,1000,94025,3425000
Toyota,Aqua,2012,Automatic,Hybrid,1500,94200,3495000
Toyota,Aqua,2012,Automatic,Hybrid,1500,94464,3400000
Toyota,Passo,2004,Automatic,Petrol,1000,95000,2550000
Toyota,Passo,2010,Automatic,Petrol,1000,95000,2860000
Toyota,Prius,2009,Automatic,Hybrid,1800,95000,3200000
Toyota,Aqua,2013,Automatic,Petrol,1500,95000,3225000
Toyota,Prius S Touring,2010,Automatic,Hybrid,1800,95000,3650000
Toyota,Belta,2008,Automatic,Petrol,1300,95000,3675000
Toyota,Prius,2012,Automatic,Petrol,1800,95000,3700000
Toyota,Prius,2012,Automatic,Petrol,1800,95000,3700000
Toyota,Prius,2010,Automatic,Hybrid,1800,95000,3775000
Toyota,Allion 240,2003,Automatic,Petrol,1500,95000,3925000
Toyota,Prius S Touring,2013,Automatic,Petrol,1800,95000,4350000
Toyota,Premio,2010,Automatic,Petrol,1500,95000,5785000
Toyota,Allion 260,2008,Automatic,Petrol,1500,95600,4650000
Toyota,Vitz,2009,Automatic,Petrol,1000,96000,2850000
Toyota,Aqua,2013,Automatic,Petrol,1500,96000,2900000
Toyota,Prius 2nd Generation,2008,Automatic,Hybrid,1800,96000,3250000
Toyota,Belta,2007,Automatic,Petrol,1300,96000,3285000
Toyota,Aqua S Grade,2012,Automatic,Hybrid,1500,96000,3295000
Toyota,Vitz,2008,Automatic,Petrol,1000,96000,3375000
Toyota,Allion 240,2006,Automatic,Petrol,1500,96000,3500000
Toyota,Aqua,2014,Automatic,Hybrid,1500,96000,3625000
Toyota,Prius,2011,Automatic,Hybrid,1800,96000,3650000
Toyota,Aqua,2014,Automatic,Hybrid,1500,96000,3875000
Toyota,Allion 260,2011,Automatic,Petrol,1500,96000,4825000
Toyota,Allion,2009,Automatic,Petrol,1500,96000,4985000
Toyota,Axio,2015,Automatic,Hybrid,1500,96000,5050000
Toyota,Premio 260,2009,Automatic,Petrol,1500,96000,5500000
Toyota,Prius G Sport,2014,Automatic,Hybrid,1800,96000,5850000
Toyota,Premio,2011,Automatic,Petrol,1500,96000,5950000
Toyota,Premio,2013,Automatic,Petrol,1500,96000,7425000
Toyota,Allion 260,2010,Automatic,Petrol,1500,96471,4825000
Toyota,Corolla 141,2007,Automatic,Petrol,1500,96500,3750000
Toyota,Prius,2014,Automatic,Petrol,1800,96526,5350000
Toyota,Premio,2013,Automatic,Petrol,1500,96530,7290000
Toyota,Vitz,2009,Automatic,Petrol,1000,97000,2850000
Toyota,Vitz,2008,Automatic,Petrol,1000,97000,3050000
Toyota,Prius S Touring,2010,Automatic,Petrol,1800,97000,3385000
Toyota,Aqua,2012,Automatic,Hybrid,1500,97000,3490000
Toyota,Prius S Touring,2012,Automatic,Hybrid,1800,97000,4150000
Toyota,Axio,2016,Automatic,Hybrid,1500,97000,4270000
Toyota,Allion,2007,Automatic,Petrol,1500,97000,4450000
Toyota,Prius,2012,Automatic,Petrol,1800,97000,4575000
Toyota,Prius,2013,Automatic,Hybrid,1800,97000,4650000
Toyota,Prius G Touring,2012,Automatic,Hybrid,1800,97000,4650000
Toyota,Allion,2010,Automatic,Petrol,1500,97000,4790000
Toyota,Allion,2008,Automatic,Petrol,1500,97000,4950000
Toyota,Allion,2010,Automatic,Petrol,1500,97000,5525000
Toyota,Axio,2014,Automatic,Petrol,1500,97219,4475000
Toyota,Vitz,2007,Automatic,Petrol,1000,97750,3275000
Toyota,Passo,2007,Automatic,Petrol,1000,98000,2490000
Toyota,Vios,2003,Manual,Petrol,1500,98000,2625000
Toyota,Vitz,2007,Automatic,Petrol,1000,98000,2650000
Toyota,Passo,2008,Automatic,Petrol,1000,98000,2725000
Toyota,Prius,2011,Automatic,Hybrid,1800,98000,2850000
Toyota,Vitz,2005,Automatic,Petrol,1000,98000,3140000
Toyota,Vitz,2007,Automatic,Petrol,1000,98000,3250000
Toyota,Aqua,2013,Automatic,Petrol,1500,98000,3320000
Toyota,Aqua S Grade,2012,Automatic,Hybrid,1500,98000,3325000
Toyota,Aqua,2013,Automatic,Hybrid,1500,98000,3375000
Toyota,Yaris,2007,Automatic,Petrol,1300,98000,3400000
Toyota,Prius S Grade,2011,Automatic,Hybrid,1800,98000,3475000
Toyota,Aqua,2012,Automatic,Hybrid,1500,98000,3825000
Toyota,Aqua S Grade,2014,Automatic,Hybrid,1500,98000,3990000
Toyota,Prius G Touring,2012,Automatic,Petrol,1800,98000,4250000
Toyota,Axio,2015,Automatic,Petrol,1500,98000,5200000
Toyota,Premio,2009,Automatic,Petrol,1500,98000,5450000
Toyota,Premio G Superior,2012,Automatic,Petrol,1500,98000,6150000
Toyota,Premio,2014,Automatic,Petrol,1500,98000,7075000
Toyota,Aqua,2012,Automatic,Petrol,1500,98400,2990000
Toyota,Aqua G Grade,2013,Automatic,Petrol,1500,98500,3980000
Toyota,Vitz KSP90,2007,Automatic,Petrol,1000,98700,3245000
Toyota,Prius W30,2013,Automatic,Petrol,1800,98987,4500000
Toyota,Vios,2003,Automatic,Petrol,1500,99000,2500000
Toyota,Vitz,2009,Automatic,Petrol,1000,99000,2890000
Toyota,Aqua,2013,Automatic,Hybrid,1500,99000,3200000
Toyota,Vitz,2008,Automatic,Petrol,1000,99000,3320000
Toyota,Vitz,2007,Automatic,Petrol,1000,99000,3460000
Toyota,Vitz,2007,Automatic,Petrol,1000,99000,3525000
Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,99000,3590000
Toyota,Axio,2014,Automatic,Hybrid,1500,99000,4400000
Toyota,Allion 240,2005,Automatic,Petrol,1500,99000,4750000
Toyota,Axio,2015,Automatic,Petrol,1500,99000,5325000
Toyota,Vitz KSP90,2007,Automatic,Petrol,1000,99200,3300000
Toyota,Vios,2010,Automatic,Petrol,1500,99230,2810000
Toyota,Aqua,2013,Automatic,Hybrid,1500,99324,3385000
Toyota,Vitz,2007,Automatic,Petrol,1000,99421,2750000
Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,99500,3950000
Toyota,Corolla 121,2005,Automatic,Petrol,1300,99600,3175000
Toyota,Duet,2000,Automatic,Petrol,1000,100000,1550000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,100000,2750000
Toyota,Vitz,2007,Automatic,Petrol,1000,100000,2775000
Toyota,Aqua,2012,Automatic,Hybrid,1500,100000,2800000
Toyota,Etios,2013,Manual,Petrol,1500,100000,3050000
Toyota,Aqua,2012,Automatic,Hybrid,1500,100000,3200000
Toyota,Aqua G Grade,2013,Automatic,Hybrid,1500,100000,3200000
Toyota,Prius W20,2013,Automatic,Hybrid,1800,100000,3275000
Toyota,Vitz,2007,Automatic,Petrol,1000,100000,3375000
Toyota,Vitz,2007,Automatic,Petrol,1000,100000,3450000
Toyota,Vitz,2010,Automatic,Petrol,1000,100000,3550000
Toyota,Vitz,2009,Automatic,Petrol,1000,100000,3575000
Toyota,Vitz,2010,Automatic,Petrol,1000,100000,3675000
Toyota,Prius G Touring,2011,Automatic,Petrol,1800,100000,3900000
Toyota,Corolla 121,2006,Automatic,Petrol,1300,100000,3950000
Toyota,Axio,2007,Automatic,Petrol,1500,100000,4075000
Toyota,Prius G Touring,2012,Automatic,Hybrid,1800,100000,4250000
Toyota,Axio,2013,Automatic,Hybrid,1500,100000,4300000
Toyota,Prius,2012,Automatic,Hybrid,1800,100000,4375000
Toyota,Prius,2014,Automatic,Petrol,1800,100000,4400000
Toyota,Prius,2014,Automatic,Petrol,1800,100000,4400000
Toyota,Axio,2014,Automatic,Hybrid,1500,100000,4500000
Toyota,Allion,2007,Automatic,Petrol,1500,100000,4575000
Toyota,Allion 260,2007,Automatic,Petrol,1500,100000,4650000
Toyota,Allion 260,2009,Automatic,Petrol,1500,100000,4750000
Toyota,Axio G Grade,2014,Automatic,Hybrid,1500,100000,4750000
Toyota,Axio,2014,Automatic,Hybrid,1500,100000,4900000
Toyota,Prius,2014,Automatic,Hybrid,1800,100000,5000000
Toyota,Allion,2010,Automatic,Petrol,1500,100000,5475000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,100000,5700000
Toyota,Allion 260,2013,Automatic,Petrol,1500,100000,7050000
Toyota,Premio,2013,Automatic,Petrol,1500,100000,7150000
Toyota,Premio,2013,Automatic,Petrol,1500,100000,7150000
Toyota,Prius G,2013,Automatic,Hybrid,1800,100113,4680000
Toyota,Aqua,2013,Automatic,Petrol,1500,100150,3375000
Toyota,Aqua,2012,Automatic,Hybrid,1500,100200,3950000
Toyota,Axio,2008,Automatic,Petrol,1500,100500,3700000
Toyota,Vios,2003,Automatic,Petrol,1500,100512,2980000
Toyota,Vitz KSP90,2008,Automatic,Petrol,1000,100560,2735000
Toyota,Vitz,2007,Automatic,Petrol,1000,101000,2980000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,101000,3225000
Toyota,Prius,2011,Automatic,Hybrid,1800,101000,3275000
Toyota,Vitz,2007,Automatic,Petrol,1000,101000,3300000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,101000,3750000
Toyota,IST,2007,Automatic,Petrol,1300,101000,3825000
Toyota,Prius 30,2012,Automatic,Petrol,1800,101000,4100000
Toyota,Passo,2010,Automatic,Petrol,1000,101150,3275000
Toyota,Prius S Touring,2011,Automatic,Hybrid,1800,101500,4125000
Toyota,Prius,2012,Automatic,Hybrid,1800,101684,4275000
Toyota,Prius,2011,Automatic,Hybrid,1800,101956,3475000
Toyota,Vios,2005,Automatic,Petrol,1500,102000,2750000
Toyota,Premio,2003,Automatic,Petrol,1500,102000,2900000
Toyota,Aqua,2013,Automatic,Hybrid,1500,102000,3050000
Toyota,Vitz,2008,Automatic,Petrol,1000,102000,3325000
Toyota,Camry,2005,Automatic,Petrol,2000,102000,3375000
Toyota,Vitz,2008,Automatic,Petrol,1000,102000,3380000
Toyota,Prius 30,2011,Automatic,Hybrid,1800,102000,4000000
Toyota,Prius,2013,Automatic,Hybrid,1800,102000,4025000
Toyota,Avanza,2012,Manual,Petrol,1500,102000,4150000
Toyota,Prius 30,2013,Automatic,Hybrid,1800,102000,4250000
Toyota,Allion 240,2006,Automatic,Petrol,1500,102000,4375000
Toyota,Prius,2013,Automatic,Hybrid,1800,102000,4700000
Toyota,Allion 260,2008,Automatic,Petrol,1500,102000,4850000
Toyota,Allion,2013,Automatic,Petrol,1500,102000,5100000
Toyota,Allion,2012,Automatic,Petrol,1500,102000,5900000
Toyota,Vitz,2009,Automatic,Petrol,1000,102200,3450000
Toyota,Prius S Touring,2011,Automatic,Petrol,1800,102356,4150000
Toyota,Allion 240,2004,Automatic,Petrol,1500,102500,4250000
Toyota,Passo,2008,Automatic,Petrol,1000,103000,2800000
Toyota,Prius,2008,Automatic,Hybrid,1800,103000,3100000
Toyota,Avanza,2010,Manual,Petrol,1500,103000,3175000
Toyota,Avanza,2010,Manual,Petrol,1500,103000,3275000
Toyota,Vitz,2008,Automatic,Petrol,1000,103000,3410000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,103000,3675000
Toyota,Prius 3rd Generation,2011,Automatic,Petrol,1800,103000,3675000
Toyota,Allion 260,2007,Automatic,Petrol,1500,103000,4850000
Toyota,Axio WXB,2017,Automatic,Hybrid,1500,103000,6800000
Toyota,Axio,2011,Automatic,Petrol,1500,103450,4690000
Toyota,Passo,2009,Automatic,Petrol,1000,104000,2795000
Toyota,Vitz U Grade,2010,Automatic,Petrol,1000,104000,2875000
Toyota,Vitz,2007,Automatic,Petrol,1000,104000,3250000
Toyota,Prius S Grade,2013,Automatic,Hybrid,1800,104000,4390000
Toyota,Prius 30,2012,Automatic,Petrol,1800,104000,4550000
Toyota,Allion,2010,Automatic,Petrol,1500,104000,4790000
Toyota,Allion 260,2010,Automatic,Petrol,1500,104000,5475000
Toyota,Camry,2013,Automatic,Hybrid,2000,104000,5975000
Toyota,Premio,2013,Automatic,Petrol,1500,104000,6700000
Toyota,Premio G Superior,2011,Automatic,Petrol,1500,104005,5860000
Toyota,Prius,2008,Automatic,Hybrid,1800,104174,3100000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,104538,3850000
Toyota,Passo,2004,Automatic,Petrol,1000,105000,2295000
Toyota,Vitz,2007,Automatic,Petrol,1000,105000,2520000
Toyota,Passo,2005,Automatic,Petrol,1000,105000,2600000
Toyota,Passo,2006,Automatic,Petrol,1000,105000,2680000
Toyota,Vitz,2007,Automatic,Petrol,1000,105000,2680000
Toyota,Vitz,2009,Automatic,Petrol,1000,105000,2800000
Toyota,Vitz,2010,Automatic,Petrol,1000,105000,2950000
Toyota,Belta,2008,Automatic,Petrol,1300,105000,3400000
Toyota,Aqua,2012,Automatic,Hybrid,1500,105000,3425000
Toyota,Aqua,2013,Automatic,Hybrid,1500,105000,3600000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,105000,3650000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,105000,3750000
Toyota,IST,2007,Automatic,Petrol,1300,105000,3875000
Toyota,Prius S Grade,2013,Automatic,Hybrid,1800,105000,3890000
Toyota,Axio,2013,Automatic,Hybrid,1500,105000,4125000
Toyota,Prius,2012,Automatic,Petrol,1800,105000,4475000
Toyota,Allion,2010,Automatic,Petrol,1500,105000,4625000
Toyota,Allion 260,2007,Automatic,Petrol,1500,105000,4725000
Toyota,Premio G Superior,2011,Automatic,Petrol,1500,105000,5995000
Toyota,Corolla 121,2002,Automatic,Diesel,1300,105240,3225000
Toyota,Axio,2013,Automatic,Hybrid,1500,105305,4700000
Toyota,Prius S Grade,2012,Automatic,Hybrid,1800,105600,3575000
Toyota,Premio,2008,Automatic,Petrol,1500,105670,4650000
Toyota,Passo,2007,Automatic,Petrol,1000,106000,2650000
Toyota,Prius NHW20,2008,Automatic,Hybrid,1800,106000,2700000
Toyota,Vios,2004,Automatic,Petrol,1500,106000,2725000
Toyota,Vios,2006,Automatic,Petrol,1500,106000,2850000
Toyota,Vitz,2008,Automatic,Petrol,1000,106000,3350000
Toyota,Prius S Touring,2010,Automatic,Hybrid,1800,106000,3425000
Toyota,Prius,2012,Automatic,Hybrid,1800,106000,4000000
Toyota,Axio,2008,Automatic,Petrol,1500,106000,4075000
Toyota,Axio,2008,Automatic,Petrol,1500,106000,4150000
Toyota,NZE121,2007,Automatic,Petrol,1500,106000,4625000
Toyota,Allion 260,2007,Automatic,Petrol,1500,106000,4700000
Toyota,Allion,2012,Automatic,Petrol,1500,106000,5790000
Toyota,Allion,2007,Automatic,Petrol,1500,106000,6200000
Toyota,Premio,2013,Automatic,Petrol,1500,106000,6900000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,106094,3735000
Toyota,Premio,2007,Automatic,Petrol,1500,106403,5250000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,107000,2690000
Toyota,Aqua,2013,Automatic,Hybrid,1500,107000,3480000
Toyota,Aqua,2012,Automatic,Hybrid,1500,107000,3495000
Toyota,Aqua,2012,Automatic,Hybrid,1500,107000,3650000
Toyota,Aqua S Grade,2013,Automatic,Hybrid,1500,107000,3675000
Toyota,Axio,2007,Automatic,Petrol,1500,107000,3800000
Toyota,Axio,2008,Automatic,Petrol,1500,107000,4190000
Toyota,Allion,2006,Automatic,Petrol,1500,107000,4400000
Toyota,Prius,2012,Automatic,Hybrid,1800,107000,4425000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,107000,7275000
Toyota,Allion 240,2002,Automatic,Petrol,1500,107960,3450000
Toyota,Vitz,2007,Automatic,Petrol,1000,108000,2700000
Toyota,Belta,2007,Automatic,Petrol,1300,108000,3595000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,108000,3700000
Toyota,Axio G Grade,2010,Automatic,Petrol,1500,108000,3950000
Toyota,Prius,2011,Automatic,Hybrid,1800,108000,3975000
Toyota,Axio,2007,Automatic,Petrol,1500,108000,4150000
Toyota,Axio,2013,Automatic,Petrol,1500,108000,4150000
Toyota,Prius,2012,Automatic,Hybrid,1800,108000,4485000
Toyota,Axio Fielder,2014,Automatic,Hybrid,1500,108000,5250000
Toyota,Allion 260,2010,Automatic,Petrol,1500,108000,5690000
Toyota,Avanza,2008,Manual,Petrol,1500,108300,2985000
Toyota,Premio,2013,Automatic,Petrol,1500,108500,6625000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,109000,3690000
Toyota,Aqua,2012,Automatic,Petrol,1500,109000,3700000
Toyota,Prius 3rd Genaration,2010,Automatic,Hybrid,1800,109000,3975000
Toyota,Axio,2007,Automatic,Petrol,1500,109000,4250000
Toyota,Prius,2013,Automatic,Hybrid,1800,109000,4275000
Toyota,Prius 3rd Genaration,2013,Automatic,Hybrid,1800,109000,4295000
Toyota,Allion,2007,Automatic,Petrol,1500,109000,4350000
Toyota,Allion 260,2008,Automatic,Petrol,1500,109000,4750000
Toyota,Allion 260,2008,Automatic,Petrol,1500,109000,4750000
Toyota,Prius,2012,Automatic,Hybrid,1800,109000,4850000
Toyota,Prius,2013,Automatic,Petrol,1800,109500,4685000
Toyota,Prius,2011,Automatic,Hybrid,1800,109566,3750000
Toyota,Passo,2004,Automatic,Petrol,1000,110000,2015000
Toyota,Starlet,2007,Automatic,Petrol,1500,110000,2200000
Toyota,Vios,2004,Automatic,Petrol,1500,110000,2490000
Toyota,Vios,2003,Automatic,Petrol,1500,110000,2490000
Toyota,Vitz,2007,Automatic,Petrol,1000,110000,2650000
Toyota,Passo,2009,Automatic,Petrol,1000,110000,2890000
Toyota,Prius,2008,Automatic,Hybrid,1800,110000,2950000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,110000,3085000
Toyota,Prius,2012,Automatic,Petrol,1800,110000,3150000
Toyota,Prius,2010,Automatic,Hybrid,1800,110000,3275000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,110000,3700000
Toyota,Prius KW30,2011,Automatic,Hybrid,1800,110000,3750000
Toyota,Aqua,2015,Automatic,Hybrid,1500,110000,3775000
Toyota,Prius Alpha,2012,Automatic,Hybrid,1800,110000,4100000
Toyota,Axio X Grade,2010,Automatic,Petrol,1500,110000,4350000
Toyota,Prius,2012,Automatic,Hybrid,1800,110000,4350000
Toyota,Axio G Grade,2013,Automatic,Hybrid,1500,110000,4550000
Toyota,Prius,2013,Automatic,Hybrid,1800,110000,4745000
Toyota,Prius S Touring,2013,Automatic,Hybrid,1800,110000,4775000
Toyota,Allion,2008,Automatic,Petrol,1500,110000,5200000
Toyota,Allion,2008,Automatic,Petrol,1500,110000,5390000
Toyota,Premio,2010,Automatic,Petrol,1500,110008,5895000
Toyota,Premio,2007,Automatic,Petrol,1500,110206,5525000
Toyota,Vitz,2000,Automatic,Petrol,1000,110500,2250000
Toyota,Verossa,2001,Automatic,Petrol,2000,111000,2775000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,111000,3500000
Toyota,VITZ KSP130,2013,Automatic,Petrol,1000,111000,3775000
Toyota,Axio,2008,Automatic,Petrol,1500,111000,3850000
Toyota,Prius,2013,Automatic,Hybrid,1800,111000,4250000
Toyota,Premio,2012,Automatic,Petrol,1500,111000,6350000
Toyota,Premio G Superior,2012,Automatic,Petrol,1500,111000,6375000
Toyota,Aqua,2012,Automatic,Petrol,1500,111200,2850000
Toyota,Vios,2003,Automatic,Petrol,1500,112000,2525000
Toyota,Passo,2009,Automatic,Petrol,1000,112000,2840000
Toyota,Prius 20,2008,Automatic,Hybrid,1800,112000,3000000
Toyota,Aqua,2013,Automatic,Hybrid,1500,112000,3200000
Toyota,Vitz,2007,Automatic,Petrol,1000,112000,3225000
Toyota,Aqua,2012,Automatic,Hybrid,1500,112000,3275000
Toyota,Vitz,2008,Automatic,Petrol,1000,112000,3300000
Toyota,Vitz,2007,Automatic,Petrol,1000,112000,3375000
Toyota,Prius W30,2011,Automatic,Hybrid,1800,112000,3525000
